id,log_id,risk,incident_category,title,text,source,notes,createdAt,updatedAt
2038,LOG-1763330134662-920,High,exfiltration,[High] CRM 시스템 / exfiltration,"[#LOG-1763330134662-920] CRM 시스템 / exfiltration

- 발생 시각: 2025-11-16T21:55:30.011Z
- 최종 위험도: High
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: crm_admin 계정이 대량의 고객 데이터(3630건)를 name, phone, email 필드로 포함하는 xlsx 형식으로 내보냄. [PHONE]과 [EMAIL]이 포함된 개인정보를 외부로 유출할 가능성이 있는 exfiltration 행위로 판단됨. 필터 조건(recent_signup&vip)과 포맷(xlsx) 또한 유출 목적과 일치함.
- 대응 권고: 1. crm_admin 계정의 최근 활동 로그 전수 조사 및 권한 점검 2. 내보낸 xlsx 파일의 접근 이력 및 외부 전송 여부 확인 3. 고객 데이터 대량 추출에 대한 사전 승인 프로세스 도입 검토 4. 관리자 계정에 대한 MFA 적용 및 감사 로그 강화

--- 로그 본문 (마스킹됨) ---
2025-11-16T21:55:30.011Z CRM[export] INFO user=crm_admin op=export object=customer rows=3630 fields=""name,phone,email"" filter=""recent_signup&vip"" format=xlsx",CRM 시스템,,2025-11-16T22:02:00.163Z,2025-11-16T22:02:00.163Z
2039,LOG-1763330141426-611,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763330141426-611] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T21:55:06.017Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 로그 내용은 nightly_full_backup 작업이 정상적으로 완료되었음을 나타내는 시스템 모니터링 메시지입니다. 외부 전송(exfiltration)이나 민감정보 노출 가능성이 없으며, 계정 탈취(credential_abuse) 또는 설정 오류(misconfiguration)와 연관된 이상 징후가 확인되지 않습니다. 백업 대상 경로(nas01:/backup/db_full)가 내부 저장소로 한정되어 있고, 오류 없이 완료되었으므로 정상적인 운영 활동으로 판단됩니다.
- 대응 권고: 1) 주기적 백업 작업의 무결성 확인을 위해 저장 경로(nas01:/backup/db_full) 접근 제어 목록을 검토하세요. 2) 백업 파일의 암호화 적용 여부를 점검하고, 외부 전송 시 반드시 암호화 통신을 사용하도록 정책을 강화하세요. 3) 백업 로그에 민감정보가 포함되지 않도록 출력 형식을 개선하는 것을 권장합니다.

--- 로그 본문 (마스킹됨) ---
2025-11-16T21:55:06.017Z cron[backup] INFO job=nightly_full_backup status=OK duration=464s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T22:02:00.179Z,2025-11-16T22:02:00.179Z
2040,LOG-1763330147044-950,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763330147044-950] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T21:55:42.037Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 로그 내용은 nightly_full_backup 작업이 정상적으로 완료되었음을 나타내는 시스템 로그입니다. 외부 전송(exfiltration), 계정 정보 유출(credential_abuse), 설정 오류(misconfiguration)와 관련된 의심 정황이 없으며, 단순 백업 작업 모니터링(monitoring) 목적의 정상 로그로 판단됩니다. 백업 대상 경로(nas01:/backup/db_full)도 내부 스토리지로 식별됩니다.
- 대응 권고: 정상 백업 작업이 지속적으로 모니터링될 수 있도록 로그 수집 정책을 유지합니다. 백업 대상 스토리지(nas01)의 접근 제어 및 암호화 상태를 정기 점검하세요. 동일 유사의 정상 로그 패턴과 비교하여 이상 징후 발생 시 추가 조사합니다.

--- 로그 본문 (마스킹됨) ---
2025-11-16T21:55:42.037Z cron[backup] INFO job=nightly_full_backup status=OK duration=87s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T22:02:00.196Z,2025-11-16T22:02:00.196Z
2041,LOG-1763330159223-180,High,misconfiguration,[High] 오브젝트 스토리지 / misconfiguration,"[#LOG-1763330159223-180] 오브젝트 스토리지 / misconfiguration

- 발생 시각: 2025-11-16T21:55:54.036Z
- 최종 위험도: High
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: cloud_user 사용자가 internal-docs 버킷의 project_plan_v2.pdf 파일에 대해 만료 기간 없이 public-read ACL로 퍼블릭 링크를 생성함. 이는 내부 문서가 외부로 무제한 공개될 수 있는 심각한 설정 오류로, 의도치 않은 정보 유출 가능성이 높음
- 대응 권고: 1. 즉시 S3GW에서 해당 퍼블릭 링크 삭제 및 ACL을 private로 변경 2. cloud_user 계정에 대한 최근 활동 로그 추가 조사 3. S3 버킷 기본 정책을 public-access 차단으로 강제 변경 4. 사용자 대상 클라우드 스토리지 보안 교육 실시 5. 주기적인 버킷 접근 정책 점검을 위한 자동화 스크립트 개발

--- 로그 본문 (마스킹됨) ---
2025-11-16T21:55:54.036Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read""",오브젝트 스토리지,,2025-11-16T22:02:00.213Z,2025-11-16T22:02:00.213Z
2042,LOG-1763330434813-382,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763330434813-382] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T22:00:30.014Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: cron 작업을 통한 nightly_full_backup 작업이 정상적으로 완료되었으며, 오류 없이 지정된 NAS 저장소(nas01:/backup/db_full)로 백업이 수행되었습니다. 외부 전송 또는 민감정보 조회가 없는 단순 시스템 모니터링 범주에 해당합니다.
- 대응 권고: 백업 대상 경로(nas01:/backup/db_full)의 접근 제어 목록을 확인하여 권한이 적절히 설정되었는지 검토하고, 정기적으로 백업 데이터의 무결성 검증을 수행하세요. 또한 백업 로그에 대한 감사 추적 기능을 활성화할 것을 권장합니다.

--- 로그 본문 (마스킹됨) ---
2025-11-16T22:00:30.014Z cron[backup] INFO job=nightly_full_backup status=OK duration=672s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T22:02:00.229Z,2025-11-16T22:02:00.229Z
2043,LOG-1763330446919-246,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763330446919-246] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T22:00:42.043Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 백업 작업(nightly_full_backup)이 정상적으로 완료되었으며(duration=570s, errors=0), 외부 전송이나 민감정보 마스킹 토큰([EMAIL], [PHONE], [CARD], [RRN] 등)이 확인되지 않습니다. 사내 NAS(내부 저장소)로의 백업은 일반적인 시스템 관리 활동에 해당합니다.
- 대응 권고: 정상 백업 로그이므로 추가 조치 불필요. 다만, 백업 대상 경로의 접근 제어 및 암호화 적용 여부를 정기적으로 점검하세요.

--- 로그 본문 (마스킹됨) ---
2025-11-16T22:00:42.043Z cron[backup] INFO job=nightly_full_backup status=OK duration=570s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T22:02:00.247Z,2025-11-16T22:02:00.247Z
2044,LOG-1763330453139-980,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763330453139-980] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T22:00:48.038Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 정기적인 nightly_full_backup 작업이 정상적으로 완료되었으며, 오류 없이 774초 동안 수행됨. 외부 전송이나 민감정보([EMAIL], [PHONE], [CARD], [RRN] 등) 관련 활동이 확인되지 않음. 내부 저장장치(nas01)로의 백업은 정상적인 시스템 운영 범주에 해당함.
- 대응 권고: 현재 로그만으로는 추가 조치 불필요. 다만 정기적으로 백업 대상 경로(nas01:/backup/db_full)의 접근 제어 및 암호화 상태를 점검하고, 백업 파일에 민감정보 포함 여부를 주기적으로 검토할 것. 백업 로그에 대한 실시간 모니터링 유지 권장.

--- 로그 본문 (마스킹됨) ---
2025-11-16T22:00:48.038Z cron[backup] INFO job=nightly_full_backup status=OK duration=774s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T22:02:00.265Z,2025-11-16T22:02:00.265Z
2045,LOG-1763330458698-500,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763330458698-500] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T22:00:54.045Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 백업 작업이 정상적으로 완료되었으며, 외부 시스템으로의 데이터 전송이나 비정상적인 접근 시도가 확인되지 않음. 로그 내 마스킹된 민감정보도 포함되지 않았고, 단순 시스템 모니터링 및 백업 프로세스 수행으로 판단됨.
- 대응 권고: 정기적인 백업 작업 로그의 정상성 지속적 모니터링. 백업 대상 경로(nas01:/backup/db_full)의 접근 제어 및 암호화 상태 점검. 백업 파일의 무결성 검증 주기 수립 권장.

--- 로그 본문 (마스킹됨) ---
2025-11-16T22:00:54.045Z cron[backup] INFO job=nightly_full_backup status=OK duration=761s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T22:02:00.285Z,2025-11-16T22:02:00.285Z
2046,LOG-1763330471421-498,High,exfiltration,[High] CRM 시스템 / exfiltration,"[#LOG-1763330471421-498] CRM 시스템 / exfiltration

- 발생 시각: 2025-11-16T22:01:06.008Z
- 최종 위험도: High
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: crm_admin 계정이 고객 정보(이름, [PHONE], [EMAIL])를 포함한 1,948건의 데이터를 CSV 형식으로 대량 수출(export) 작업을 수행했습니다. 'recent_signup&vip' 필터 조건과 함께 민감한 고객 정보를 외부에 유출할 가능성이 있는 행위로 판단됩니다. 특히 관리자 계정의 대량 데이터 추출은 개인정보 유출(exfiltration) 위험이 명확히 존재합니다.
- 대응 권고: 1. 즉시 crm_admin 계정의 최근 활동 로그를 추가 조사하세요. 2. 수출된 CSV 파일의 저장 위치 및 전송 경로를 확인하세요. 3. 해당 계정의 접근 권한과 감사 로그 설정을 재검토하세요. 4. 고객 정보 대량 수출에 대한 사전 승인 절차 준수 여부를 확인하세요. 5. 필요 시 유출 가능성에 따라 관련 법적 절차를 진행하세요.

--- 로그 본문 (마스킹됨) ---
2025-11-16T22:01:06.008Z CRM[export] INFO user=crm_admin op=export object=customer rows=1948 fields=""name,phone,email"" filter=""recent_signup&vip"" format=csv",CRM 시스템,,2025-11-16T22:02:00.308Z,2025-11-16T22:02:00.308Z
2047,LOG-1763330476630-644,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763330476630-644] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T22:01:12.010Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: nightly_full_backup 작업이 정상적으로 완료되었으며, 백업 대상(target)이 내부 NAS 경로(nas01:/backup/db_full)로 설정되어 있습니다. 외부 전송이나 비정상적인 데이터 접근이 확인되지 않고, 오류가 발생하지 않은 정상 백업 프로세스입니다.
- 대응 권고: 1. 백업 대상 경로가 내부 정책에 따라 적절하게 설정되어 있는지 확인(외부 노출 여부 점검). 2. 백업 파일 암호화 여부 및 접근 권한 검토. 3. 주기적 백업 로그 모니터링을 통해 비정상 패턴 발생 시 즉시 대응할 수 있도록 설정.

--- 로그 본문 (마스킹됨) ---
2025-11-16T22:01:12.010Z cron[backup] INFO job=nightly_full_backup status=OK duration=336s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T22:02:00.326Z,2025-11-16T22:02:00.326Z
2048,LOG-1763330488690-853,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763330488690-853] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T22:01:24.009Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: cron을 통한 백업 작업의 정상 완료 로그로, 외부 전송이나 민감성 데이터 유출이 확인되지 않습니다. target 경로도 내부 NAS 주소를 사용하고 있으며, 마스킹된 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았습니다.
- 대응 권고: 백업 작업이 정상적으로 수행되었는지 주기적으로 모니터링하되, 백업 대상 경로에 민감정보가 포함되지 않도록 접근 제어 및 암호화를 점검하세요. 백업 로그에 민감정보가 기록되지 않았는지 정기적으로 감사할 것을 권장합니다.

--- 로그 본문 (마스킹됨) ---
2025-11-16T22:01:24.008Z cron[backup] INFO job=nightly_full_backup status=OK duration=304s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T22:02:00.342Z,2025-11-16T22:02:00.342Z
2049,LOG-1763330519148-507,Medium,credential_abuse,[Medium] 로그인 게이트웨이 / credential_abuse,"[#LOG-1763330519148-507] 로그인 게이트웨이 / credential_abuse

- 발생 시각: 2025-11-16T22:01:54.010Z
- 최종 위험도: Medium
- PII 요약: 민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).
- 위험도 판단 근거: admin01 계정에 대해 7회의 연속된 로그인 실패가 발생했으나, 계정 잠금(lockout)이 활성화되지 않아 추가적인 계정 악용(credential_abuse) 시도가 가능한 상태입니다. 관리자 계정의 비정상적인 접근 시도는 권한 상승 및 내부 자원 탈취로 이어질 수 있어 중간 위험도로 분류됩니다.
- 대응 권고: 1. 즉시 로그인 실패 임계값을 확인하고 계정 잠금 정책(lockout=true)을 적용하세요. 2. src_ip=[IP]에 대한 접근 차단 및 WHOIS 조회를 수행하세요. 3. admin01 계정의 최근 활동 로그를 추가로 분석하여 추가 침해 흔적이 있는지 확인하세요. 4. 관리자 계정에 대한 MFA(다중 인증) 미적용 시 즉시 도입 검토가 필요합니다.

--- 로그 본문 (마스킹됨) ---
2025-11-16T22:01:54.010Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=7 src_ip=[IP] lockout=false",로그인 게이트웨이,,2025-11-16T22:02:00.359Z,2025-11-16T22:02:00.359Z
2050,LOG-1763330525880-206,High,exfiltration,[High] CRM 시스템 / exfiltration,"[#LOG-1763330525880-206] CRM 시스템 / exfiltration

- 발생 시각: 2025-11-16T22:02:00.013Z
- 최종 위험도: High
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 관리자 계정(crm_admin)이 고객 정보(이름, [PHONE], [EMAIL])를 대량(3949건)으로 외부 포맷(xlsx)으로 내보내기 작업 수행. 민감정보 포함 및 VIP 고객 필터링이 의심되는 비정상적인 대량 데이터 추출 시도로 판단됨
- 대응 권고: 1. 즉시 해당 관리자 계정의 접근 권한 및 최근 활동 로그 조사
2. 내보낸 파일의 전송 경로/저장 위치 확인 및 접근 차단
3. 고객 데이터 추출 시 승인을 필수화하는 절차 도입 검토
4. 민감정보 포함 여부에 대한 데이터 샘플링 검증 수행

--- 로그 본문 (마스킹됨) ---
2025-11-16T22:02:00.013Z CRM[export] INFO user=crm_admin op=export object=customer rows=3949 fields=""name,phone,email"" filter=""recent_signup&vip"" format=xlsx",CRM 시스템,,2025-11-16T22:03:00.096Z,2025-11-16T22:03:00.096Z
2051,LOG-1763330530977-717,Medium,monitoring,[Medium] 시스템 배치/감사 / monitoring,"[#LOG-1763330530977-717] 시스템 배치/감사 / monitoring

- 발생 시각: 2025-11-16T22:02:06.010Z
- 최종 위험도: Medium
- PII 요약: 정규식 기준 민감 PII 패턴 미탐지
- 위험도 판단 근거: 로그 내용은 정기적인 전체 백업 작업(nightly_full_backup)이 성공적으로 완료되었음을 나타내며, 특정 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN] 등)이 포함되지 않았습니다. 백업 대상 경로(nas01:/backup/db_full)는 내부 시스템으로 보이며, 외부 전송이나 비정상적인 데이터 접근이 확인되지 않습니다. 오류도 발생하지 않은 정상 작동 로그입니다.
- 대응 권고: 현재 로그는 정상 백업 작업으로 판단되므로 추가 조치가 필요하지 않습니다. 다만, 정기적으로 백업 데이터의 암호화 상태와 접근 제어를 점검하고, 백업 로그에 민감정보가 실수로 포함되지 않도록 감사 정책을 적용할 것을 권장합니다.

--- 로그 본문 (마스킹됨) ---
2025-11-16T22:02:06.010Z cron[backup] INFO job=nightly_full_backup status=OK duration=386s errors=0 target=""nas01:/backup/db_full""",시스템 배치/감사,,2025-11-16T22:03:00.116Z,2025-11-16T22:03:00.116Z
